clip,frame,y,dist_px,rank,source,confidence
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,70.516,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,165.18,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,117.441,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,49.366,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,89.042,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,115.354,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,162.593,45,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,119.425,46,motion,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,25.622,47,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,48.503,48,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,26.655,49,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,163.135,50,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,102.149,51,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,31.401,52,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,31.945,53,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,141.501,54,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,163.959,55,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,38.994,56,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,96.107,57,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,188.474,58,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,81.685,59,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,93.48,60,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,121.248,61,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,208.068,62,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,181.048,63,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,85.98,64,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,157.786,65,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,0,127.016,66,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,1,0.0,1,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,1,3.808,2,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,1,5.148,3,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,87.261,7,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,114.127,8,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,107.231,9,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,159.545,10,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,186.297,11,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,40.404,12,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,107.928,13,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,96.501,14,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,151.659,15,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,183.419,16,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,213.449,17,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,75.236,18,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,208.558,19,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,79.652,20,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,162.23,21,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,55.43,22,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,200.715,23,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,70.658,24,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,223.424,25,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,168.762,26,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,42.738,27,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,52.559,28,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,204.769,29,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,119.735,30,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,83.585,31,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,127.187,32,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,115.596,33,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,118.889,34,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,117.041,35,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,179.049,36,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,32.319,37,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,177.489,38,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,182.243,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,190.401,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,89.903,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,149.534,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,209.004,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,180.783,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,66.682,45,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,69.646,46,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,88.671,47,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,150.062,48,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,157.577,49,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,177.687,50,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,227.733,51,motion,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,188.649,52,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,101.156,53,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,32.016,54,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,37.716,55,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,160.619,56,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,106.944,57,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,164.938,58,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,34.821,59,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,200.765,60,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,93.886,61,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,189.421,62,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,94.47,63,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,113.941,64,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,175.278,65,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,211.335,66,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,149.641,67,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,208.937,68,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,181.924,69,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,119.677,70,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,0,126.087,71,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,1,3.041,1,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,1,0.0,2,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,1,5.148,3,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,1,7.382,4,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,85.279,6,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,114.127,8,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,107.352,9,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,159.545,10,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,186.297,11,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,40.404,12,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,107.928,13,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,96.501,14,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,151.659,15,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,183.419,16,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,213.449,17,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,75.236,18,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,208.558,19,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,162.23,20,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,55.43,21,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,200.715,22,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,70.658,23,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,223.424,24,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,168.762,25,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,42.738,26,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,150.062,27,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,157.577,28,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,177.687,29,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,227.733,30,motion,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,188.649,31,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,36.311,32,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,159.444,33,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,106.944,34,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,164.938,35,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,34.821,36,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,200.765,37,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,93.886,38,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,113.941,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,175.278,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,149.641,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,208.937,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,211.335,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,0,119.677,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,1,0.0,1,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,1,4.031,2,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,1,5.701,3,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,84.158,6,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,116.972,7,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,188.198,8,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,178.046,9,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,115.414,10,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,194.454,11,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,156.218,13,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,125.445,14,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,144.522,15,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,98.145,16,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,100.262,17,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,47.313,18,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,109.355,19,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,187.116,20,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,100.71,21,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,182.27,22,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,204.633,23,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,167.304,24,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,52.995,25,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,162.796,26,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,25.894,27,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,192.973,28,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,38.138,29,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,113.991,30,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,159.275,31,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,186.635,32,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,41.164,33,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,107.771,34,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,96.159,35,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,151.494,36,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,183.097,37,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,212.91,38,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,76.227,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,208.035,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,162.556,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,55.808,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,91.074,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,200.181,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,71.039,45,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,168.257,46,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,43.226,47,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,153.8,48,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,131.341,49,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,24.91,50,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,42.854,51,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,149.548,52,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,157.418,53,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,177.185,54,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,166.158,55,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,227.149,56,motion,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,34.3,57,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,158.09,58,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,193.283,59,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,204.628,60,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,106.471,61,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,177.178,62,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,35.756,63,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,200.281,64,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,94.808,65,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,143.793,66,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,113.668,67,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,174.758,68,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,149.22,69,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,210.876,70,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,119.735,71,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,0,54.521,72,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,1,0.0,1,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,1,4.031,2,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,97.716,5,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,208.984,6,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,202.021,8,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,153.286,9,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,114.186,10,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,166.561,11,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,182.517,12,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,49.744,13,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,149.414,14,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,172.077,15,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,157.043,16,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,175.324,17,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,141.352,18,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,82.174,19,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,71.694,20,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,132.252,21,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,175.82,22,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,115.976,23,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,144.21,24,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,115.414,25,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,188.93,26,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,178.999,27,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,195.332,28,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,157.166,30,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,124.79,31,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,145.473,32,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,97.183,33,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,101.096,34,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,46.503,35,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,108.455,36,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,187.98,37,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,183.157,38,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,205.481,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,168.293,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,53.893,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,163.666,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,25.739,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,193.821,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,38.968,45,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,180.174,46,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,90.125,47,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,164.446,48,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,41.189,49,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,154.785,50,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,150.195,51,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,224.829,52,motion,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,43.846,53,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,99.421,54,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,167.757,55,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,167.046,56,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,30.7,57,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,194.202,58,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,205.515,59,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,178.059,60,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,201.158,61,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,197.445,62,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,144.695,63,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,185.856,64,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,146.562,65,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,84.62,66,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,115.293,67,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,211.765,68,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,56.785,69,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,0,53.782,70,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,1,3.162,1,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,1,0.0,2,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,208.984,5,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,96.719,6,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,202.021,8,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,153.286,9,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,114.186,10,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,166.561,11,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,182.517,12,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,49.744,13,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,149.414,14,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,172.077,15,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,157.043,16,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,175.324,17,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,141.352,18,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,71.694,19,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,115.976,20,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,132.252,21,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,175.82,22,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,116.407,23,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,188.93,24,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,144.21,25,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,178.999,26,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,195.332,27,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,157.166,29,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,124.79,30,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,145.473,31,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,97.183,32,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,101.096,33,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,46.503,34,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,108.455,35,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,187.98,36,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,183.157,37,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,205.481,38,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,168.293,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,53.893,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,163.666,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,25.739,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,193.821,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,38.968,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,180.174,45,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,90.125,46,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,164.853,47,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,154.785,48,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,41.189,49,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,224.829,50,motion,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,43.846,51,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,99.421,52,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,167.757,53,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,167.046,54,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,30.7,55,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,194.202,56,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,205.515,57,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,178.059,58,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,150.195,59,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,197.445,60,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,144.695,61,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,146.562,62,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,84.62,63,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,115.293,64,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,185.856,65,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,56.785,66,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,0,53.782,67,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,290,1,0.0,1,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,290,1,4.0,2,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,290,1,3.536,3,map,high
