clip,frame,y,dist_px,rank,source,confidence
1c1258a1-d0f6-433e-9466-dbc1705fa263,55,0,156.008,67,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,55,0,105.558,68,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,55,0,128.851,69,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,55,0,94.088,70,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,55,0,83.045,71,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,55,0,94.088,72,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,55,0,82.744,73,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,55,0,122.852,74,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,55,0,82.925,75,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,1,0.0,1,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,1,5.701,2,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,1,7.906,3,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,195.147,8,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,196.806,9,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,185.312,10,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,149.287,11,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,147.1,12,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,94.723,13,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,198.999,14,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,218.047,15,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,222.703,16,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,126.24,17,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,135.124,18,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,218.395,19,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,126.58,20,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,199.766,21,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,157.837,22,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,140.48,23,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,208.462,24,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,162.943,25,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,122.509,26,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,133.927,27,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,193.107,28,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,136.903,29,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,87.752,30,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,133.95,31,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,104.3,32,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,117.341,33,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,54.539,34,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,195.506,35,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,176.812,36,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,180.905,37,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,181.561,38,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,199.571,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,213.107,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,173.794,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,129.207,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,177.658,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,137.348,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,134.464,45,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,147.894,46,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,136.545,47,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,197.369,48,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,130.286,49,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,147.521,50,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,125.07,51,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,177.703,52,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,104.403,53,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,167.608,54,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,177.557,55,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,128.501,56,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,85.615,57,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,85.197,58,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,83.056,59,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,76.697,60,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,73.171,61,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,75.133,62,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,152.232,63,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,157.177,64,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,80.777,65,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,63.738,66,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,139.458,67,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,109.282,68,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,87.261,69,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,67.915,70,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,77.631,71,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,109.693,72,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,109.766,73,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,83.932,74,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,109.829,75,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,136.318,76,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,108.704,77,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,64.3,78,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,197.247,79,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,56,0,131.196,80,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,1,0.0,1,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,1,7.106,2,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,24.546,7,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,194.362,8,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,194.886,9,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,185.635,10,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,149.287,11,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,146.303,12,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,94.109,13,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,198.445,14,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,217.376,15,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,222.1,16,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,126.002,17,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,135.479,18,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,217.744,19,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,125.803,20,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,199.104,21,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,156.922,22,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,139.923,23,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,207.924,24,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,162.39,25,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,122.526,26,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,132.938,27,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,192.516,28,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,135.906,29,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,87.02,30,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,133.051,31,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,103.704,32,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,117.644,33,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,194.901,34,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,176.936,35,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,54.023,36,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,181.858,37,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,199.029,38,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,212.515,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,172.952,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,180.783,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,129.609,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,177.703,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,136.428,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,133.942,45,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,146.917,46,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,135.545,47,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,196.73,48,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,129.3,49,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,146.937,50,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,125.437,51,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,177.658,52,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,103.6,53,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,167.453,54,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,177.535,55,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,127.501,56,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,84.646,57,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,84.3,58,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,82.075,59,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,75.7,60,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,72.173,61,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,74.243,62,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,151.256,63,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,156.232,64,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,63.075,65,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,81.043,66,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,62.948,67,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,110.293,68,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,138.508,69,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,109.025,70,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,86.617,71,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,68.033,72,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,76.724,73,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,83.117,74,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,109.172,75,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,135.375,76,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,108.113,77,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,63.706,78,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,196.485,79,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,57,0,130.34,80,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,1,4.95,1,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,1,5.148,2,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,1,0.0,3,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,1,3.162,4,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,1,6.964,5,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,1,7.906,6,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,181.781,11,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,157.482,12,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,209.281,13,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,207.042,14,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,157.266,15,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,149.895,16,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,177.162,17,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,124.694,18,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,143.752,19,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,191.908,20,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,154.319,21,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,197.409,22,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,95.763,23,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,180.035,24,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,197.642,25,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,218.569,26,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,134.099,27,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,193.733,28,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,195.608,29,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,133.051,30,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,145.947,31,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,121.443,32,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,134.144,33,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,155.242,34,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,120.254,35,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,192.506,36,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,191.522,37,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,182.473,38,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,152.501,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,144.383,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,97.1,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,215.834,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,220.319,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,129.153,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,137.937,45,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,216.131,46,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,124.718,47,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,197.531,48,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,156.654,49,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,142.977,50,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,160.457,51,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,125.509,52,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,133.523,53,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,137.166,54,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,85.747,55,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,135.287,56,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,101.914,57,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,57.118,58,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,177.928,59,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,90.733,60,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,79.502,61,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,88.411,62,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,82.227,63,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,77.492,64,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,86.4,65,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,83.92,66,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,83.685,67,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,76.541,68,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,61.535,69,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,151.6,70,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,122.182,71,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,103.723,72,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,154.856,73,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,61.988,74,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,101.708,75,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,107.222,76,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,93.63,77,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,138.551,78,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,61.664,79,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,58,0,139.651,80,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,1,6.364,1,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,1,6.519,2,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,1,0.0,3,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,1,4.123,4,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,180.811,7,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,157.291,8,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,208.457,9,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,206.21,10,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,156.794,11,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,149.588,12,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,176.348,13,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,125.445,14,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,143.487,15,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,191.114,16,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,154.008,17,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,196.679,18,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,95.93,19,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,179.054,20,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,196.821,21,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,217.845,22,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,133.77,23,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,192.905,24,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,194.829,25,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,132.599,26,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,146.221,27,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,122.329,28,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,133.86,29,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,154.276,30,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,120.88,31,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,81.61,32,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,89.981,33,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,79.502,34,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,88.671,35,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,77.162,36,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,60.254,37,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,100.859,38,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,121.641,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,102.774,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,153.859,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,61.012,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,106.379,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,139.866,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,76.043,45,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,145.727,46,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,93.48,47,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,80.574,48,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,90.975,49,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,59,0,149.641,50,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,1,3.536,1,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,1,0.0,2,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,1,3.536,3,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,1,7.906,5,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,207.891,11,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,199.104,12,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,102.54,13,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,134.612,14,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,161.135,15,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,194.609,16,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,91.611,17,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,191.391,18,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,109.062,19,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,123.776,20,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,177.574,21,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,210.177,22,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,159.545,23,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,93.981,24,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,143.988,25,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,134.768,26,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,150.899,27,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,90.733,28,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,155.79,29,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,136.23,30,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,198.107,31,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,154.656,32,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,177.399,33,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,158.078,34,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,178.63,35,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,157.913,36,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,207.39,37,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,205.111,38,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,156.756,39,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,149.948,40,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,175.313,41,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,127.611,42,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,143.946,43,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,154.358,44,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,195.915,45,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,97.275,46,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,176.897,47,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,217.1,48,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,134.084,49,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,191.824,50,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,193.914,51,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,132.614,52,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,147.745,53,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,124.565,54,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,140.358,55,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,134.278,56,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,152.611,57,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,122.919,58,map,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,81.684,59,appearance,high
1c1258a1-d0f6-433e-9466-dbc1705fa263,60,0,83.65,60,appearance,high
