clip,frame,selected,rank,learned_score,threshold,human_label,x,y,w,h,verified_score,source
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,617,1,,0.75,0,vision_assisted_gapfill,68.47058823529412,86.88235294117646,12.0,12.0,,vision_gapfill_f606_621_from_visible_contact_sheet_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,618,1,,0.75,0,vision_assisted_gapfill,68.1764705882353,86.70588235294119,12.0,12.0,,vision_gapfill_f606_621_from_visible_contact_sheet_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,619,1,,0.75,0,vision_assisted_gapfill,67.88235294117646,86.52941176470587,12.0,12.0,,vision_gapfill_f606_621_from_visible_contact_sheet_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,620,1,,0.75,0,vision_assisted_gapfill,67.58823529411765,86.35294117647058,12.0,12.0,,vision_gapfill_f606_621_from_visible_contact_sheet_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,621,1,,0.75,0,vision_assisted_gapfill,67.29411764705883,86.17647058823529,12.0,12.0,,vision_gapfill_f606_621_from_visible_contact_sheet_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,622,1,1.0,19.710658,0,vision_assisted,67.0,86.0,12.0,12.0,19.710658,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,623,1,1.0,19.483258,0,vision_assisted,67.0,85.0,12.0,12.0,19.483258,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,624,1,1.0,22.870573,0,vision_assisted,66.0,86.0,12.0,12.0,22.870573,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,625,1,2.0,12.356896,0,vision_assisted,59.5,89.5,12.0,12.0,12.356896,vision_verified_next_batch_v1;box_expanded_for_demo_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,626,1,1.0,25.503203,0,vision_assisted,64.5,88.5,12.0,12.0,25.503203,vision_verified_next_batch_v1;box_expanded_for_demo_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,627,1,2.0,29.132186,0,vision_assisted,69.0,86.0,12.0,12.0,29.132186,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,628,1,2.0,22.061901,0,vision_assisted,70.0,86.0,12.0,12.0,22.061901,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,629,1,1.0,30.429872,0,vision_assisted,64.5,88.5,12.0,12.0,30.429872,vision_verified_next_batch_v1;box_expanded_for_demo_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,630,1,2.0,23.692901,0,vision_assisted,67.0,85.0,12.0,12.0,23.692901,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,631,1,1.0,25.807007,0,vision_assisted,67.0,86.0,12.0,12.0,25.807007,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,632,1,1.0,32.314145,0,vision_assisted,68.0,86.0,12.0,12.0,32.314145,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,633,1,2.0,25.892982,0,vision_assisted,69.0,86.0,12.0,12.0,25.892982,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,634,1,1.0,33.252841,0,vision_assisted,66.0,87.0,12.0,12.0,33.252841,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,635,1,2.0,22.603198,0,vision_assisted,62.0,97.0,3.0,3.0,22.603198,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,636,1,2.0,27.859287,0,vision_assisted,66.0,87.0,12.0,12.0,27.859287,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,637,1,1.0,31.691535,0,vision_assisted,65.0,87.0,12.0,12.0,31.691535,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,638,1,2.0,26.169305,0,vision_assisted,65.0,87.0,12.0,12.0,26.169305,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,639,1,1.0,31.078908,0,vision_assisted,62.0,89.0,12.0,12.0,31.078908,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,640,1,2.0,22.602422,0,vision_assisted,60.0,97.0,3.0,3.0,22.602422,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,641,1,2.0,25.687573,0,vision_assisted,64.0,88.0,12.0,12.0,25.687573,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,642,1,2.0,30.998585,0,vision_assisted,63.0,89.0,12.0,12.0,30.998585,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,643,1,2.0,24.864486,0,vision_assisted,63.0,97.0,3.0,3.0,24.864486,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,644,1,2.0,27.709144,0,vision_assisted,63.0,89.0,12.0,12.0,27.709144,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,645,1,2.0,21.234049,0,vision_assisted,64.0,88.0,12.0,12.0,21.234049,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,646,1,1.0,26.344538,0,vision_assisted,60.0,90.0,12.0,12.0,26.344538,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,647,1,1.0,27.918761,0,vision_assisted,59.0,91.0,12.0,12.0,27.918761,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,648,1,2.0,21.841776,0,vision_assisted,58.0,91.0,12.0,12.0,21.841776,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,649,1,1.0,24.971536,0,vision_assisted,58.0,91.0,12.0,12.0,24.971536,vision_verified_next_batch_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,650,1,,1.0,0,vision_assisted,56.5,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,651,1,,1.0,0,vision_assisted,56.0,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,652,1,,1.0,0,vision_assisted,60.0,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,653,1,,1.0,0,vision_assisted,60.0,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,654,1,,1.0,0,vision_assisted,62.0,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,655,1,,1.0,0,vision_assisted,62.0,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,656,1,,1.0,0,vision_assisted,64.0,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,657,1,,1.0,0,vision_assisted,65.5,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,658,1,,1.0,0,vision_assisted,65.5,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,659,1,,1.0,0,vision_assisted,67.5,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,660,1,,1.0,0,vision_assisted,67.5,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,661,1,,1.0,0,vision_assisted,69.0,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,662,1,,1.0,0,vision_assisted,70.5,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,663,1,,1.0,0,vision_assisted,70.5,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,664,1,,1.0,0,vision_assisted,72.0,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,665,1,,1.0,0,vision_assisted,72.0,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,666,1,,1.0,0,vision_assisted,74.0,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,667,1,,1.0,0,vision_assisted,75.5,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,668,1,,1.0,0,vision_assisted,75.5,89.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,669,1,,1.0,0,vision_assisted,76.5,89.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,670,1,,1.0,0,vision_assisted,76.5,89.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,671,1,,1.0,0,vision_assisted,78.0,89.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,672,1,,1.0,0,vision_assisted,79.5,89.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,673,1,,1.0,0,vision_assisted,79.5,89.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,674,1,,1.0,0,vision_assisted,80.5,89.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,675,1,,1.0,0,vision_assisted,80.5,89.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,676,1,,1.0,0,vision_assisted,82.0,89.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,677,1,,1.0,0,vision_assisted,83.0,88.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,678,1,,1.0,0,vision_assisted,83.0,88.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,679,1,,1.0,0,vision_assisted,84.0,88.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,680,1,,1.0,0,vision_assisted,84.0,88.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,681,1,,1.0,0,vision_assisted,85.5,88.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,682,1,,1.0,0,vision_assisted,86.0,88.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,683,1,,1.0,0,vision_assisted,86.0,88.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,684,1,,1.0,0,vision_assisted,87.0,88.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,685,1,,1.0,0,vision_assisted,87.0,88.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,686,1,,1.0,0,vision_assisted,88.0,87.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,687,1,,1.0,0,vision_assisted,89.0,87.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,688,1,,1.0,0,vision_assisted,89.0,87.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,689,1,,1.0,0,vision_assisted,89.5,87.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,690,1,,1.0,0,vision_assisted,89.5,87.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,691,1,,1.0,0,vision_assisted,90.5,87.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,692,1,,1.0,0,vision_assisted,91.0,86.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,693,1,,1.0,0,vision_assisted,91.0,86.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,694,1,,1.0,0,vision_assisted,92.0,86.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,695,1,,1.0,0,vision_assisted,92.0,86.5,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,696,1,,1.0,0,vision_assisted,92.5,86.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,697,1,,1.0,0,vision_assisted,93.5,86.0,15.0,15.0,,vision_template_tail_v1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,698,1,,1.0,0,vision_assisted,93.5,86.0,15.0,15.0,,vision_template_tail_v1
