clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,confidence,notes,track_id,rank,verified_score,det_x,det_y,det_w,det_h,visible
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,552,vision_assisted_pre594_video_v1,142.56,175.87,42.0,42.0,163.56,196.87,71.28,87.93,21.0,21.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.28,87.93,21.0,21.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,553,vision_assisted_pre594_video_v1,142.64,175.8,42.0,42.0,163.64,196.8,71.32,87.9,21.0,21.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.32,87.9,21.0,21.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,554,vision_assisted_pre594_video_v1,142.73,174.73,42.0,42.0,163.73,195.73,71.36,87.36,21.0,21.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.36,87.36,21.0,21.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,555,vision_assisted_pre594_video_v1,142.81,174.66,42.0,42.0,163.81,195.66,71.41,87.33,21.0,21.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.41,87.33,21.0,21.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,556,vision_assisted_pre594_video_v1,142.9,174.59,42.0,42.0,163.9,195.59,71.45,87.29,21.0,21.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.45,87.29,21.0,21.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,557,vision_assisted_pre594_video_v1,141.98,173.52,42.0,42.0,162.98,194.52,70.99,86.76,21.0,21.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,70.99,86.76,21.0,21.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,558,vision_assisted_pre594_video_v1,142.06,173.45,42.0,42.0,163.06,194.45,71.03,86.72,21.0,21.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.03,86.72,21.0,21.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,559,vision_assisted_pre594_video_v1,142.15,173.38,42.0,42.0,163.15,194.38,71.07,86.69,21.0,21.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.07,86.69,21.0,21.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,560,vision_assisted_pre594_video_v1,145.23,176.31,36.0,36.0,163.23,194.31,72.62,88.15,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.62,88.15,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,561,vision_assisted_pre594_video_v1,145.31,176.24,36.0,36.0,163.31,194.24,72.66,88.12,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.66,88.12,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,562,vision_assisted_pre594_video_v1,145.4,175.17,36.0,36.0,163.4,193.17,72.7,87.58,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.7,87.58,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,563,vision_assisted_pre594_video_v1,145.48,175.1,36.0,36.0,163.48,193.1,72.74,87.55,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.74,87.55,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,564,vision_assisted_pre594_video_v1,145.57,175.03,36.0,36.0,163.57,193.03,72.78,87.51,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.78,87.51,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,565,vision_assisted_pre594_video_v1,145.65,174.96,36.0,36.0,163.65,192.96,72.83,87.48,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.83,87.48,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,566,vision_assisted_pre594_video_v1,145.73,174.89,36.0,36.0,163.73,192.89,72.87,87.44,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.87,87.44,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,567,vision_assisted_pre594_video_v1,145.82,174.82,36.0,36.0,163.82,192.82,72.91,87.41,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.91,87.41,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,568,vision_assisted_pre594_video_v1,145.9,174.75,36.0,36.0,163.9,192.75,72.95,87.37,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.95,87.37,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,569,vision_assisted_pre594_video_v1,145.99,174.68,36.0,36.0,163.99,192.68,72.99,87.34,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.99,87.34,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,570,vision_assisted_pre594_video_v1,146.07,174.61,36.0,36.0,164.07,192.61,73.03,87.3,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,73.03,87.3,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,571,vision_assisted_pre594_video_v1,145.15,174.54,36.0,36.0,163.15,192.54,72.58,87.27,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.58,87.27,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,572,vision_assisted_pre594_video_v1,145.24,174.47,36.0,36.0,163.24,192.47,72.62,87.23,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.62,87.23,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,573,vision_assisted_pre594_video_v1,145.32,174.4,36.0,36.0,163.32,192.4,72.66,87.2,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.66,87.2,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,574,vision_assisted_pre594_video_v1,145.41,174.33,36.0,36.0,163.41,192.33,72.7,87.16,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.7,87.16,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,575,vision_assisted_pre594_video_v1,145.49,174.26,36.0,36.0,163.49,192.26,72.74,87.13,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.74,87.13,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,576,vision_assisted_pre594_video_v1,145.57,174.19,36.0,36.0,163.57,192.19,72.79,87.09,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.79,87.09,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,577,vision_assisted_pre594_video_v1,145.66,174.12,36.0,36.0,163.66,192.12,72.83,87.06,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.83,87.06,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,578,vision_assisted_pre594_video_v1,145.74,174.05,36.0,36.0,163.74,192.05,72.87,87.02,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.87,87.02,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,579,vision_assisted_pre594_video_v1,144.83,173.98,36.0,36.0,162.83,191.98,72.41,86.99,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.41,86.99,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,580,vision_assisted_pre594_video_v1,144.91,173.91,36.0,36.0,162.91,191.91,72.45,86.95,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.45,86.95,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,581,vision_assisted_pre594_video_v1,144.99,173.84,36.0,36.0,162.99,191.84,72.5,86.92,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.5,86.92,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,582,vision_assisted_pre594_video_v1,145.08,173.77,36.0,36.0,163.08,191.77,72.54,86.88,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.54,86.88,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,583,vision_assisted_pre594_video_v1,145.16,173.7,36.0,36.0,163.16,191.7,72.58,86.85,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.58,86.85,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,584,vision_assisted_pre594_video_v1,144.24,174.63,36.0,36.0,162.24,192.63,72.12,87.31,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.12,87.31,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,585,vision_assisted_pre594_video_v1,144.33,174.56,36.0,36.0,162.33,192.56,72.16,87.28,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.16,87.28,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,586,vision_assisted_pre594_video_v1,144.41,174.49,36.0,36.0,162.41,192.49,72.21,87.24,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,72.21,87.24,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,587,vision_assisted_pre594_video_v1,143.5,174.42,36.0,36.0,161.5,192.42,71.75,87.21,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.75,87.21,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,588,vision_assisted_pre594_video_v1,143.58,174.35,36.0,36.0,161.58,192.35,71.79,87.17,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.79,87.17,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,589,vision_assisted_pre594_video_v1,143.66,174.28,36.0,36.0,161.66,192.28,71.83,87.14,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.83,87.14,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,590,vision_assisted_pre594_video_v1,143.75,174.21,36.0,36.0,161.75,192.21,71.87,87.1,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.87,87.1,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,591,vision_assisted_pre594_video_v1,142.83,174.14,36.0,36.0,160.83,192.14,71.42,87.07,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.42,87.07,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,592,vision_assisted_pre594_video_v1,142.92,174.07,36.0,36.0,160.92,192.07,71.46,87.03,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.46,87.03,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,593,vision_assisted_pre594_video_v1,143.0,174.0,36.0,36.0,161.0,192.0,71.5,87.0,18.0,18.0,medium,video_demo_low_conf_pre594_not_strict_training,,,,71.5,87.0,18.0,18.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,594,vision_verified_next_batch_v1,148.0,180.0,24.0,24.0,160.0,192.0,74.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,2.0,23.247746,74.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,595,vision_verified_next_batch_v1,150.0,178.0,24.0,24.0,162.0,190.0,75.0,89.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,3.0,18.903111,75.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,596,vision_verified_next_batch_v1,142.0,180.0,24.0,24.0,154.0,192.0,71.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,1.0,24.011568,71.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,597,vision_verified_next_batch_v1,146.0,180.0,24.0,24.0,158.0,192.0,73.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,1.0,29.878256,73.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,598,vision_verified_next_batch_v1,148.0,180.0,24.0,24.0,160.0,192.0,74.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,2.0,23.915795,74.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,599,vision_verified_next_batch_v1,142.0,180.0,24.0,24.0,154.0,192.0,71.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,1.0,30.84518,71.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,600,vision_verified_next_batch_v1,142.0,178.0,24.0,24.0,154.0,190.0,71.0,89.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,2.0,25.816089,71.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,601,vision_verified_next_batch_v1,144.0,180.0,24.0,24.0,156.0,192.0,72.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,2.0,27.222286,72.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,602,vision_verified_next_batch_v1,144.0,178.0,24.0,24.0,156.0,190.0,72.0,89.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,4.0,24.861055,72.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,603,vision_verified_next_batch_v1,162.0,186.0,6.0,6.0,165.0,189.0,81.0,93.0,3.0,3.0,medium_high,vision accepted range 594-605; target_e271_pre,,2.0,21.014056,81.0,93.0,3.0,3.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,604,vision_verified_next_batch_v1,144.0,192.0,10.0,10.0,149.0,197.0,72.0,96.0,5.0,5.0,medium_high,vision accepted range 594-605; target_e271_pre,,1.0,20.622078,72.0,96.0,5.0,5.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,605,vision_verified_next_batch_v1,144.0,178.0,24.0,24.0,156.0,190.0,72.0,89.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,3.0,10.843561,72.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,622,vision_verified_next_batch_v1,134.0,172.0,24.0,24.0,146.0,184.0,67.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,19.710658,67.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,623,vision_verified_next_batch_v1,134.0,170.0,24.0,24.0,146.0,182.0,67.0,85.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,19.483258,67.0,85.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,624,vision_verified_next_batch_v1,132.0,172.0,24.0,24.0,144.0,184.0,66.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,22.870573,66.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,625,vision_verified_next_batch_v1,128.0,188.0,6.0,6.0,131.0,191.0,64.0,94.0,3.0,3.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,12.356896,64.0,94.0,3.0,3.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,626,vision_verified_next_batch_v1,136.0,184.0,10.0,10.0,141.0,189.0,68.0,92.0,5.0,5.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,25.503203,68.0,92.0,5.0,5.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,627,vision_verified_next_batch_v1,138.0,172.0,24.0,24.0,150.0,184.0,69.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,29.132186,69.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,628,vision_verified_next_batch_v1,140.0,172.0,24.0,24.0,152.0,184.0,70.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,22.061901,70.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,629,vision_verified_next_batch_v1,136.0,184.0,10.0,10.0,141.0,189.0,68.0,92.0,5.0,5.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,30.429872,68.0,92.0,5.0,5.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,630,vision_verified_next_batch_v1,134.0,170.0,24.0,24.0,146.0,182.0,67.0,85.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,23.692901,67.0,85.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,631,vision_verified_next_batch_v1,134.0,172.0,24.0,24.0,146.0,184.0,67.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,25.807007,67.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,632,vision_verified_next_batch_v1,136.0,172.0,24.0,24.0,148.0,184.0,68.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,32.314145,68.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,633,vision_verified_next_batch_v1,138.0,172.0,24.0,24.0,150.0,184.0,69.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,25.892982,69.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,634,vision_verified_next_batch_v1,132.0,174.0,24.0,24.0,144.0,186.0,66.0,87.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,33.252841,66.0,87.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,635,vision_verified_next_batch_v1,124.0,194.0,6.0,6.0,127.0,197.0,62.0,97.0,3.0,3.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,22.603198,62.0,97.0,3.0,3.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,636,vision_verified_next_batch_v1,132.0,174.0,24.0,24.0,144.0,186.0,66.0,87.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,27.859287,66.0,87.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,637,vision_verified_next_batch_v1,130.0,174.0,24.0,24.0,142.0,186.0,65.0,87.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,31.691535,65.0,87.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,638,vision_verified_next_batch_v1,130.0,174.0,24.0,24.0,142.0,186.0,65.0,87.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,26.169305,65.0,87.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,639,vision_verified_next_batch_v1,124.0,178.0,24.0,24.0,136.0,190.0,62.0,89.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,31.078908,62.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,640,vision_verified_next_batch_v1,120.0,194.0,6.0,6.0,123.0,197.0,60.0,97.0,3.0,3.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,22.602422,60.0,97.0,3.0,3.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,641,vision_verified_next_batch_v1,128.0,176.0,24.0,24.0,140.0,188.0,64.0,88.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,25.687573,64.0,88.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,642,vision_verified_next_batch_v1,126.0,178.0,24.0,24.0,138.0,190.0,63.0,89.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,30.998585,63.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,643,vision_verified_next_batch_v1,126.0,194.0,6.0,6.0,129.0,197.0,63.0,97.0,3.0,3.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,24.864486,63.0,97.0,3.0,3.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,644,vision_verified_next_batch_v1,126.0,178.0,24.0,24.0,138.0,190.0,63.0,89.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,27.709144,63.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,645,vision_verified_next_batch_v1,128.0,176.0,24.0,24.0,140.0,188.0,64.0,88.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,21.234049,64.0,88.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,646,vision_verified_next_batch_v1,120.0,180.0,24.0,24.0,132.0,192.0,60.0,90.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,26.344538,60.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,647,vision_verified_next_batch_v1,118.0,182.0,24.0,24.0,130.0,194.0,59.0,91.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,27.918761,59.0,91.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,648,vision_verified_next_batch_v1,116.0,182.0,24.0,24.0,128.0,194.0,58.0,91.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,21.841776,58.0,91.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,649,vision_verified_next_batch_v1,116.0,182.0,24.0,24.0,128.0,194.0,58.0,91.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,24.971536,58.0,91.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,650,vision_template_tail_v1,113.0,179.0,30.0,30.0,128.0,194.0,56.5,89.5,15.0,15.0,high,tail_template_verified_score_1.000,,,,56.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,651,vision_template_tail_v1,112.0,179.0,30.0,30.0,127.0,194.0,56.0,89.5,15.0,15.0,high,tail_template_verified_score_0.868,,,,56.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,652,vision_template_tail_v1,120.0,179.0,30.0,30.0,135.0,194.0,60.0,89.5,15.0,15.0,high,tail_template_verified_score_0.880,,,,60.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,653,vision_template_tail_v1,120.0,179.0,30.0,30.0,135.0,194.0,60.0,89.5,15.0,15.0,high,tail_template_verified_score_0.927,,,,60.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,654,vision_template_tail_v1,124.0,179.0,30.0,30.0,139.0,194.0,62.0,89.5,15.0,15.0,high,tail_template_verified_score_0.916,,,,62.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,655,vision_template_tail_v1,124.0,179.0,30.0,30.0,139.0,194.0,62.0,89.5,15.0,15.0,high,tail_template_verified_score_0.949,,,,62.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,656,vision_template_tail_v1,128.0,179.0,30.0,30.0,143.0,194.0,64.0,89.5,15.0,15.0,high,tail_template_verified_score_0.954,,,,64.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,657,vision_template_tail_v1,131.0,179.0,30.0,30.0,146.0,194.0,65.5,89.5,15.0,15.0,high,tail_template_verified_score_0.978,,,,65.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,658,vision_template_tail_v1,131.0,179.0,30.0,30.0,146.0,194.0,65.5,89.5,15.0,15.0,high,tail_template_verified_score_0.986,,,,65.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,659,vision_template_tail_v1,135.0,179.0,30.0,30.0,150.0,194.0,67.5,89.5,15.0,15.0,high,tail_template_verified_score_0.985,,,,67.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,660,vision_template_tail_v1,135.0,179.0,30.0,30.0,150.0,194.0,67.5,89.5,15.0,15.0,high,tail_template_verified_score_0.991,,,,67.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,661,vision_template_tail_v1,138.0,179.0,30.0,30.0,153.0,194.0,69.0,89.5,15.0,15.0,high,tail_template_verified_score_0.994,,,,69.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,662,vision_template_tail_v1,141.0,179.0,30.0,30.0,156.0,194.0,70.5,89.5,15.0,15.0,high,tail_template_verified_score_0.993,,,,70.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,663,vision_template_tail_v1,141.0,179.0,30.0,30.0,156.0,194.0,70.5,89.5,15.0,15.0,high,tail_template_verified_score_0.995,,,,70.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,664,vision_template_tail_v1,144.0,179.0,30.0,30.0,159.0,194.0,72.0,89.5,15.0,15.0,high,tail_template_verified_score_0.994,,,,72.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,665,vision_template_tail_v1,144.0,179.0,30.0,30.0,159.0,194.0,72.0,89.5,15.0,15.0,high,tail_template_verified_score_0.997,,,,72.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,666,vision_template_tail_v1,148.0,179.0,30.0,30.0,163.0,194.0,74.0,89.5,15.0,15.0,high,tail_template_verified_score_0.995,,,,74.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,667,vision_template_tail_v1,151.0,179.0,30.0,30.0,166.0,194.0,75.5,89.5,15.0,15.0,high,tail_template_verified_score_0.992,,,,75.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,668,vision_template_tail_v1,151.0,179.0,30.0,30.0,166.0,194.0,75.5,89.5,15.0,15.0,high,tail_template_verified_score_0.995,,,,75.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,669,vision_template_tail_v1,153.0,178.0,30.0,30.0,168.0,193.0,76.5,89.0,15.0,15.0,high,tail_template_verified_score_0.993,,,,76.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,670,vision_template_tail_v1,153.0,178.0,30.0,30.0,168.0,193.0,76.5,89.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,76.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,671,vision_template_tail_v1,156.0,178.0,30.0,30.0,171.0,193.0,78.0,89.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,78.0,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,672,vision_template_tail_v1,159.0,178.0,30.0,30.0,174.0,193.0,79.5,89.0,15.0,15.0,high,tail_template_verified_score_0.995,,,,79.5,89.0,15.0,15.0,1
