clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,confidence,notes,track_id,rank,verified_score,det_x,det_y,det_w,det_h,visible,router_state,close_sky_like,close_texture,close_mean,close_std,close_grad,far_sky_like,far_texture,far_mean,far_std,far_grad,vision_review_status,vision_review_reason,surface_training_weight
1c1258a1-d0f6-433e-9466-dbc1705fa263,164,map,332.0,146.0,24.0,24.0,344.0,158.0,166.0,73.0,12.0,12.0,high,target_1c_measured_anchor,,,,166.0,73.0,12.0,12.0,1,surface_backed,0.0,43.525,143.229,51.264,34.066,0.0,51.031,117.325,66.861,31.683,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,165,map,332.0,146.0,24.0,24.0,344.0,158.0,166.0,73.0,12.0,12.0,high,target_1c_measured_anchor,,,,166.0,73.0,12.0,12.0,1,surface_backed,0.0,43.514,143.183,51.36,33.924,0.0,50.994,117.163,66.616,31.9,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,166,map,334.0,146.0,24.0,24.0,346.0,158.0,167.0,73.0,12.0,12.0,high,target_1c_measured_anchor,,,,167.0,73.0,12.0,12.0,1,surface_backed,0.0,42.821,144.266,50.576,33.343,0.0,51.042,117.717,66.678,31.93,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,167,map,334.0,150.0,24.0,24.0,346.0,162.0,167.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,167.0,75.0,12.0,12.0,1,surface_backed,0.0,44.686,141.973,52.6,35.013,0.0,51.215,117.003,66.808,32.157,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,168,map,336.0,150.0,24.0,24.0,348.0,162.0,168.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,168.0,75.0,12.0,12.0,1,surface_backed,0.0,43.821,143.121,51.532,34.397,0.0,51.009,117.391,66.469,32.114,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,169,map,338.0,150.0,24.0,24.0,350.0,162.0,169.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,169.0,75.0,12.0,12.0,1,surface_backed,0.0,43.15,144.19,50.768,33.84,0.0,51.058,117.971,66.536,32.141,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,170,map,338.0,150.0,24.0,24.0,350.0,162.0,169.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,169.0,75.0,12.0,12.0,1,surface_backed,0.0,42.483,145.145,50.194,33.059,0.0,50.832,118.344,66.024,32.265,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,171,map,340.0,150.0,24.0,24.0,352.0,162.0,170.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,170.0,75.0,12.0,12.0,1,surface_backed,0.0,41.757,146.16,49.428,32.382,0.0,50.882,118.9,66.076,32.311,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,172,map,338.0,150.0,24.0,24.0,350.0,162.0,169.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,169.0,75.0,12.0,12.0,1,surface_backed,0.0,41.932,145.55,49.728,32.404,0.0,50.685,118.247,65.558,32.508,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,173,map,340.0,150.0,24.0,24.0,352.0,162.0,170.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,170.0,75.0,12.0,12.0,1,surface_backed,0.0,40.526,147.811,48.413,30.887,0.0,50.419,119.433,65.027,32.566,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,174,map,342.0,150.0,24.0,24.0,354.0,162.0,171.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,171.0,75.0,12.0,12.0,1,surface_backed,0.0,39.736,148.699,47.64,30.075,0.0,50.467,120.017,65.095,32.589,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,175,map,342.0,150.0,24.0,24.0,354.0,162.0,171.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,171.0,75.0,12.0,12.0,1,surface_backed,0.0,39.032,149.305,47.038,29.246,0.0,50.306,119.981,64.437,33.035,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,176,map,344.0,150.0,24.0,24.0,356.0,162.0,172.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,172.0,75.0,12.0,12.0,1,surface_backed,0.0,38.298,150.219,46.234,28.598,0.0,50.375,120.542,64.516,33.092,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,177,map,344.0,150.0,24.0,24.0,356.0,162.0,172.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,172.0,75.0,12.0,12.0,1,boundary_mixed,0.0,37.965,151.359,45.82,28.365,0.0,50.167,121.002,63.893,33.391,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,178,map,344.0,142.0,24.0,24.0,356.0,154.0,172.0,71.0,12.0,12.0,high,target_1c_measured_anchor,,,,172.0,71.0,12.0,12.0,1,boundary_mixed,0.0,34.765,155.028,41.527,26.5,0.0,49.649,121.435,62.656,33.751,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,179,map,352.0,148.0,10.0,10.0,357.0,153.0,176.0,74.0,5.0,5.0,high,target_1c_measured_anchor,,,,176.0,74.0,5.0,5.0,1,unknown,0.1128,24.574,182.627,19.729,30.496,0.0095,31.468,159.048,36.979,24.731,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,180,map,346.0,138.0,24.0,24.0,358.0,150.0,173.0,69.0,12.0,12.0,high,target_1c_measured_anchor,,,,173.0,69.0,12.0,12.0,1,boundary_mixed,0.0,33.301,156.925,39.736,25.435,0.0,49.394,121.89,62.243,33.69,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,181,map,352.0,144.0,10.0,10.0,357.0,149.0,176.0,72.0,5.0,5.0,high,target_1c_measured_anchor,,,,176.0,72.0,5.0,5.0,1,unknown,0.1399,23.572,180.908,19.15,28.977,0.0129,31.334,159.846,36.613,24.882,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,182,map,348.0,134.0,24.0,24.0,360.0,146.0,174.0,67.0,12.0,12.0,high,target_1c_measured_anchor,,,,174.0,67.0,12.0,12.0,1,boundary_mixed,0.0081,31.462,158.974,37.146,24.514,0.0,49.281,122.423,61.618,34.204,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,183,map,350.0,134.0,24.0,24.0,362.0,146.0,175.0,67.0,12.0,12.0,high,target_1c_measured_anchor,,,,175.0,67.0,12.0,12.0,1,boundary_mixed,0.0274,30.052,161.619,35.414,23.498,0.0,48.649,124.022,60.947,33.619,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,184,map,352.0,132.0,24.0,24.0,364.0,144.0,176.0,66.0,12.0,12.0,high,target_1c_measured_anchor,,,,176.0,66.0,12.0,12.0,1,boundary_mixed,0.0574,28.286,163.415,33.093,22.41,0.0,48.59,124.961,60.786,33.683,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,185,map,352.0,136.0,24.0,24.0,364.0,148.0,176.0,68.0,12.0,12.0,high,target_1c_measured_anchor,,,,176.0,68.0,12.0,12.0,1,boundary_mixed,0.0449,29.002,162.77,34.003,22.889,0.0,48.406,124.746,60.399,33.749,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,186,map,368.0,160.0,6.0,6.0,371.0,163.0,184.0,80.0,3.0,3.0,high,target_1c_measured_anchor,,,,184.0,80.0,3.0,3.0,1,surface_backed,0.0,46.495,181.285,32.708,63.347,0.0894,26.476,180.004,22.959,30.774,rejected_for_surface_training,"visually checked representative contact sheets; mostly skyline/near-horizon, not true tree/grass/terrain-backed training",
1c1258a1-d0f6-433e-9466-dbc1705fa263,187,map,352.0,138.0,24.0,24.0,364.0,150.0,176.0,69.0,12.0,12.0,high,target_1c_measured_anchor,,,,176.0,69.0,12.0,12.0,1,boundary_mixed,0.0588,28.24,164.406,33.068,22.339,0.0,47.96,125.802,59.98,33.269,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,188,map,354.0,140.0,24.0,24.0,366.0,152.0,177.0,70.0,12.0,12.0,high,target_1c_measured_anchor,,,,177.0,70.0,12.0,12.0,1,boundary_mixed,0.0896,26.782,165.803,30.902,21.746,0.0,47.626,126.574,59.447,33.178,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,189,map,354.0,140.0,24.0,24.0,366.0,152.0,177.0,70.0,12.0,12.0,high,target_1c_measured_anchor,,,,177.0,70.0,12.0,12.0,1,boundary_mixed,0.0895,26.782,165.799,30.906,21.741,0.0,47.624,126.57,59.446,33.175,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,190,map,356.0,148.0,24.0,24.0,368.0,160.0,178.0,74.0,12.0,12.0,high,target_1c_measured_anchor,,,,178.0,74.0,12.0,12.0,1,boundary_mixed,0.0654,27.959,165.867,32.67,22.201,0.0,47.58,127.14,59.738,32.721,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,191,map,356.0,150.0,24.0,24.0,368.0,162.0,178.0,75.0,12.0,12.0,high,target_1c_measured_anchor,,,,178.0,75.0,12.0,12.0,1,boundary_mixed,0.0476,28.887,165.019,33.952,22.697,0.0,47.781,126.813,60.015,32.827,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,192,map,356.0,146.0,24.0,24.0,368.0,158.0,178.0,73.0,12.0,12.0,high,target_1c_measured_anchor,,,,178.0,73.0,12.0,12.0,1,boundary_mixed,0.1281,25.16,167.676,28.491,21.088,0.0,46.895,128.035,58.488,32.725,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,193,map,358.0,154.0,24.0,24.0,370.0,166.0,179.0,77.0,12.0,12.0,high,target_1c_measured_anchor,,,,179.0,77.0,12.0,12.0,1,boundary_mixed,0.1015,26.297,167.192,30.239,21.48,0.0,47.19,128.08,58.991,32.768,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,194,map,360.0,158.0,24.0,24.0,372.0,170.0,180.0,79.0,12.0,12.0,high,target_1c_measured_anchor,,,,180.0,79.0,12.0,12.0,1,boundary_mixed,0.0757,27.428,166.405,32.028,21.807,0.0,47.736,127.832,59.796,32.997,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,195,map,358.0,152.0,24.0,24.0,370.0,164.0,179.0,76.0,12.0,12.0,high,target_1c_measured_anchor,,,,179.0,76.0,12.0,12.0,1,boundary_mixed,0.1648,23.706,168.567,26.316,20.516,0.0,46.383,128.985,57.711,32.537,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,196,map,368.0,164.0,6.0,6.0,371.0,167.0,184.0,82.0,3.0,3.0,high,target_1c_measured_anchor,,,,184.0,82.0,3.0,3.0,1,unknown,0.2039,20.323,179.59,14.486,27.458,0.2328,20.836,180.75,18.953,23.137,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,197,map,358.0,156.0,24.0,24.0,370.0,168.0,179.0,78.0,12.0,12.0,high,target_1c_measured_anchor,,,,179.0,78.0,12.0,12.0,1,boundary_mixed,0.1668,23.617,168.65,26.316,20.319,0.0,46.154,129.362,57.545,32.232,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,198,map,360.0,164.0,24.0,24.0,372.0,176.0,180.0,82.0,12.0,12.0,high,target_1c_measured_anchor,,,,180.0,82.0,12.0,12.0,1,boundary_mixed,0.1342,24.932,167.976,28.101,21.06,0.0,46.92,128.539,58.339,32.963,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,199,map,368.0,168.0,6.0,6.0,371.0,171.0,184.0,84.0,3.0,3.0,high,target_1c_measured_anchor,,,,184.0,84.0,3.0,3.0,1,unknown,0.1138,23.491,185.351,17.016,31.404,0.2864,18.92,175.728,16.663,21.678,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,200,map,360.0,162.0,24.0,24.0,372.0,174.0,180.0,81.0,12.0,12.0,high,target_1c_measured_anchor,,,,180.0,81.0,12.0,12.0,1,boundary_mixed,0.2034,22.228,169.133,24.593,19.338,0.0,45.853,129.999,56.887,32.368,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,201,map,360.0,164.0,24.0,24.0,372.0,176.0,180.0,82.0,12.0,12.0,high,target_1c_measured_anchor,,,,180.0,82.0,12.0,12.0,1,boundary_mixed,0.1803,23.093,168.847,25.678,19.934,0.0,46.181,129.512,57.364,32.513,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,202,map,362.0,170.0,24.0,24.0,374.0,182.0,181.0,85.0,12.0,12.0,high,target_1c_measured_anchor,,,,181.0,85.0,12.0,12.0,1,boundary_mixed,0.1663,23.641,168.604,26.3,20.39,0.0,46.606,129.189,57.667,33.087,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,203,map,362.0,174.0,24.0,24.0,374.0,186.0,181.0,87.0,12.0,12.0,high,target_1c_measured_anchor,,,,181.0,87.0,12.0,12.0,1,boundary_mixed,0.1672,23.592,168.578,26.326,20.251,0.0,46.437,129.215,57.556,32.847,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,204,map,362.0,178.0,24.0,24.0,374.0,190.0,181.0,89.0,12.0,12.0,high,target_1c_measured_anchor,,,,181.0,89.0,12.0,12.0,1,boundary_mixed,0.1216,25.439,167.6,28.916,21.189,0.0,47.051,128.272,58.429,33.145,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,205,map,362.0,176.0,24.0,24.0,374.0,188.0,181.0,88.0,12.0,12.0,high,target_1c_measured_anchor,,,,181.0,88.0,12.0,12.0,1,boundary_mixed,0.1846,22.86,168.325,25.494,19.64,0.0,46.241,129.188,57.079,32.995,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,206,map,372.0,180.0,10.0,10.0,377.0,185.0,186.0,90.0,5.0,5.0,high,target_1c_measured_anchor,,,,186.0,90.0,5.0,5.0,1,clean_sky,0.2896,18.538,180.335,15.323,22.469,0.2633,20.196,172.205,21.81,18.224,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,207,map,364.0,180.0,24.0,24.0,376.0,192.0,182.0,90.0,12.0,12.0,high,target_1c_measured_anchor,,,,182.0,90.0,12.0,12.0,1,boundary_mixed,0.192,22.62,168.815,25.206,19.459,0.0,46.039,129.488,56.972,32.676,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,208,map,364.0,182.0,24.0,24.0,376.0,194.0,182.0,91.0,12.0,12.0,high,target_1c_measured_anchor,,,,182.0,91.0,12.0,12.0,1,boundary_mixed,0.2032,22.138,168.295,24.601,19.128,0.0,45.832,129.3,56.579,32.696,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,209,appearance,374.0,188.0,8.0,8.0,378.0,192.0,187.0,94.0,4.0,4.0,high,target_1c_measured_anchor,,,,187.0,94.0,4.0,4.0,1,clean_sky,0.2823,18.487,184.452,14.446,23.427,0.3206,18.301,173.427,18.76,17.74,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,210,map,364.0,180.0,24.0,24.0,376.0,192.0,182.0,90.0,12.0,12.0,high,target_1c_measured_anchor,,,,182.0,90.0,12.0,12.0,1,sky_target_near_surface,0.2568,20.244,168.566,22.219,17.83,0.0,44.918,130.317,55.454,32.041,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,211,map,364.0,180.0,24.0,24.0,376.0,192.0,182.0,90.0,12.0,12.0,high,target_1c_measured_anchor,,,,182.0,90.0,12.0,12.0,1,sky_target_near_surface,0.2578,20.211,168.6,22.193,17.789,0.0,44.922,130.32,55.463,32.039,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,212,map,366.0,182.0,24.0,24.0,378.0,194.0,183.0,91.0,12.0,12.0,high,target_1c_measured_anchor,,,,183.0,91.0,12.0,12.0,1,sky_target_near_surface,0.2681,19.849,168.466,21.642,17.657,0.0,44.744,130.426,55.04,32.16,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,213,map,366.0,188.0,24.0,24.0,378.0,200.0,183.0,94.0,12.0,12.0,high,target_1c_measured_anchor,,,,183.0,94.0,12.0,12.0,1,sky_target_near_surface,0.2358,20.929,168.132,23.0,18.398,0.0,45.414,129.508,55.954,32.531,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,214,appearance,376.0,194.0,8.0,8.0,380.0,198.0,188.0,97.0,4.0,4.0,high,target_1c_measured_anchor,,,,188.0,97.0,4.0,4.0,1,clean_sky,0.2934,17.586,182.345,12.195,24.176,0.3891,16.285,170.451,16.67,15.816,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,215,map,368.0,184.0,24.0,24.0,380.0,196.0,184.0,92.0,12.0,12.0,high,target_1c_measured_anchor,,,,184.0,92.0,12.0,12.0,1,sky_target_near_surface,0.2857,19.228,168.235,20.634,17.51,0.0,44.138,131.01,54.168,31.879,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,216,map,368.0,184.0,24.0,24.0,380.0,196.0,184.0,92.0,12.0,12.0,high,target_1c_measured_anchor,,,,184.0,92.0,12.0,12.0,1,sky_target_near_surface,0.2853,19.235,168.182,20.651,17.504,0.0,44.129,130.943,54.145,31.887,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,217,map,370.0,190.0,24.0,24.0,382.0,202.0,185.0,95.0,12.0,12.0,high,target_1c_measured_anchor,,,,185.0,95.0,12.0,12.0,1,sky_target_near_surface,0.2656,19.91,168.276,21.46,18.016,0.0,44.689,130.233,55.071,32.001,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,218,map,372.0,192.0,24.0,24.0,384.0,204.0,186.0,96.0,12.0,12.0,high,target_1c_measured_anchor,,,,186.0,96.0,12.0,12.0,1,sky_target_near_surface,0.276,19.54,168.135,21.01,17.743,0.0,44.419,130.389,54.565,32.018,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,219,map,374.0,194.0,24.0,24.0,386.0,206.0,187.0,97.0,12.0,12.0,high,target_1c_measured_anchor,,,,187.0,97.0,12.0,12.0,1,sky_target_near_surface,0.2723,19.721,168.582,21.354,17.725,0.0,44.622,130.368,54.862,32.106,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,220,map,372.0,194.0,24.0,24.0,384.0,206.0,186.0,97.0,12.0,12.0,high,target_1c_measured_anchor,,,,186.0,97.0,12.0,12.0,1,sky_target_near_surface,0.2862,19.156,167.809,20.435,17.593,0.0,43.99,130.644,54.182,31.534,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,221,appearance,380.0,200.0,8.0,8.0,384.0,204.0,190.0,100.0,4.0,4.0,high,target_1c_measured_anchor,,,,190.0,100.0,4.0,4.0,1,clean_sky,0.3376,16.439,179.248,11.448,22.539,0.4268,14.621,166.203,14.647,14.59,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,222,map,370.0,198.0,24.0,24.0,382.0,210.0,185.0,99.0,12.0,12.0,high,target_1c_measured_anchor,,,,185.0,99.0,12.0,12.0,1,sky_target_near_surface,0.2748,19.386,166.744,20.313,18.252,0.0,44.456,129.619,54.48,32.205,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,223,map,376.0,198.0,24.0,24.0,388.0,210.0,188.0,99.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,99.0,12.0,12.0,1,sky_target_near_surface,0.3256,17.873,167.807,18.641,16.934,0.0,42.958,131.714,52.818,30.907,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,224,appearance,380.0,206.0,10.0,8.0,385.0,210.0,190.0,103.0,5.0,4.0,high,target_1c_measured_anchor,,,,190.0,103.0,5.0,4.0,1,clean_sky,0.4992,13.002,173.569,10.823,15.666,0.3769,16.143,166.471,16.999,15.096,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,225,map,376.0,202.0,24.0,24.0,388.0,214.0,188.0,101.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,101.0,12.0,12.0,1,sky_target_near_surface,0.3302,17.599,167.02,18.114,16.97,0.0,42.973,131.005,52.771,30.998,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,226,appearance,380.0,210.0,10.0,8.0,385.0,214.0,190.0,105.0,5.0,4.0,high,target_1c_measured_anchor,,,,190.0,105.0,5.0,4.0,1,clean_sky,0.4426,14.448,173.866,12.332,17.033,0.3763,16.035,165.744,16.696,15.227,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,227,map,378.0,206.0,24.0,24.0,390.0,218.0,189.0,103.0,12.0,12.0,high,target_1c_measured_anchor,,,,189.0,103.0,12.0,12.0,1,sky_target_near_surface,0.3474,17.033,166.784,17.463,16.507,0.0,42.593,131.039,52.544,30.43,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,228,map,372.0,208.0,24.0,24.0,384.0,220.0,186.0,104.0,12.0,12.0,high,target_1c_measured_anchor,,,,186.0,104.0,12.0,12.0,1,sky_target_near_surface,0.352,16.493,164.348,16.572,16.395,0.0,42.794,129.452,52.696,30.692,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,229,appearance,382.0,218.0,10.0,8.0,387.0,222.0,191.0,109.0,5.0,4.0,high,target_1c_measured_anchor,,,,191.0,109.0,5.0,4.0,1,clean_sky,0.3846,16.212,175.159,15.087,17.587,0.3852,15.491,164.131,15.818,15.092,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,230,map,374.0,214.0,24.0,24.0,386.0,226.0,187.0,107.0,12.0,12.0,high,target_1c_measured_anchor,,,,187.0,107.0,12.0,12.0,1,sky_target_near_surface,0.3521,16.402,163.828,16.406,16.396,0.0,42.805,128.671,52.838,30.541,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,231,motion,386.0,228.0,16.0,8.0,394.0,232.0,193.0,114.0,8.0,4.0,high,target_1c_measured_anchor,,,,193.0,114.0,8.0,4.0,1,unknown,0.4572,13.341,163.923,12.838,13.956,0.0001,30.996,153.346,37.993,22.443,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,232,motion,384.0,228.0,18.0,8.0,393.0,232.0,192.0,114.0,9.0,4.0,high,target_1c_measured_anchor,,,,192.0,114.0,9.0,4.0,1,boundary_mixed,0.4348,13.547,161.559,13.176,14.001,0.0,34.957,147.493,43.503,24.512,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,233,map,376.0,224.0,24.0,24.0,388.0,236.0,188.0,112.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,112.0,12.0,12.0,1,sky_target_near_surface,0.3489,16.314,162.85,16.059,16.626,0.0,42.588,127.811,52.743,30.175,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,234,vision_dense_recovery,376.0,226.06,24.0,24.0,388.0,238.06,188.0,113.03,12.0,12.0,medium_high,target_1c_interpolated_gap,,,,188.0,113.03,12.0,12.0,1,sky_target_near_surface,0.3383,16.639,162.824,16.375,16.961,0.0,43.023,127.392,53.241,30.535,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,235,vision_dense_recovery,376.0,228.14,24.0,24.0,388.0,240.14,188.0,114.07,12.0,12.0,medium_high,target_1c_interpolated_gap,,,,188.0,114.07,12.0,12.0,1,sky_target_near_surface,0.3362,16.581,162.022,16.321,16.9,0.0,42.625,126.924,52.618,30.411,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,236,vision_dense_recovery,376.0,230.2,24.0,24.0,388.0,242.2,188.0,115.1,12.0,12.0,medium_high,target_1c_interpolated_gap,,,,188.0,115.1,12.0,12.0,1,sky_target_near_surface,0.3286,16.808,161.966,16.495,17.19,0.0,43.013,126.494,53.101,30.683,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,237,vision_dense_recovery,376.0,232.26,24.0,24.0,388.0,244.26,188.0,116.13,12.0,12.0,medium_high,target_1c_interpolated_gap,,,,188.0,116.13,12.0,12.0,1,sky_target_near_surface,0.3299,16.739,161.674,16.568,16.948,0.0,42.732,126.628,52.847,30.37,not_reviewed,"router-only row, not promoted this pass",
1c1258a1-d0f6-433e-9466-dbc1705fa263,238,vision_dense_recovery,376.0,234.34,24.0,24.0,388.0,246.34,188.0,117.17,12.0,12.0,medium_high,target_1c_interpolated_gap,,,,188.0,117.17,12.0,12.0,1,sky_target_near_surface,0.3305,16.662,161.124,16.77,16.53,0.0,42.42,126.114,52.336,30.302,not_reviewed,"router-only row, not promoted this pass",
